"Longitude","Latitude","Crop.Flw.M..lb.s.","GPSTime","Cycle Period","Distance.in.","Swth.Wdth.in.","Moisture...","Pass.Num","Field","Product","Elevation.ft."
-89.70704,43.35121,19.5,0,1,42.828,240,25.77,5,3600,"Corn",862.86
-89.70704,43.35122,18.24,0,1,40.08,240,26.08,5,3600,"Corn",863.19
-89.70704,43.35123,16.05,0,1,39.66,240,23.8,5,3600,"Corn",863.19
-89.70704,43.35124,18.13,0,1,41.676,240,24.69,5,3600,"Corn",863.52
-89.70704,43.35125,17.29,0,1,40.728,240,25.32,5,3600,"Corn",863.52
-89.70704,43.35126,16.42,0,1,41.136,240,25.64,5,3600,"Corn",863.52
-89.70704,43.35127,17.04,0,1,40.62,240,23.61,5,3600,"Corn",863.85
-89.70705,43.35128,18.4,0,1,42.264,240,23.1,5,3600,"Corn",863.85
-89.70705,43.35129,21.99,0,1,44.88,240,25.07,5,3600,"Corn",863.85
-89.70705,43.3513,22.49,0,1,44.388,240,25.7,5,3600,"Corn",864.5
-89.70705,43.35131,22.22,0,1,43.308,240,25.54,5,3600,"Corn",864.5
-89.70705,43.35132,21.44,0,1,45.084,240,24.5,5,3600,"Corn",864.83
-89.70705,43.35133,19.99,0,1,46.488,240,25.13,5,3600,"Corn",864.83
-89.70705,43.35134,21.82,0,1,43.308,240,24.5,5,3600,"Corn",864.83
-89.70705,43.35135,21.18,0,1,42.372,240,24.65,5,3600,"Corn",865.16
-89.70705,43.35136,21.65,0,1,44.88,240,25.35,5,3600,"Corn",865.49
-89.70705,43.35137,20.8,0,1,44.388,240,25.67,5,3600,"Corn",865.49
-89.70705,43.35138,19.71,0,1,45.96,240,23.76,5,3600,"Corn",866.14
-89.70705,43.35139,20,0,1,45.948,240,24.52,5,3600,"Corn",866.14
-89.70705,43.3514,19.95,0,1,42.828,240,25.41,5,3600,"Corn",866.47
-89.70705,43.35141,19.57,0,1,46.488,240,25.73,5,3600,"Corn",866.47
-89.70705,43.35142,16.72,0,1,44.46,240,24.08,5,3600,"Corn",866.8
-89.70705,43.35143,15.39,0,1,44.88,240,24.46,5,3600,"Corn",867.13
-89.70705,43.35144,14.6,0,1,45.972,240,25.22,5,3600,"Corn",867.13
-89.70705,43.35145,16.92,0,1,45.996,240,25.41,5,3600,"Corn",867.78
-89.70705,43.35146,17,0,1,46.476,240,23.7,5,3600,"Corn",867.78
-89.70705,43.35147,16.97,0,1,45.42,240,23.44,5,3600,"Corn",868.11
-89.70705,43.35148,18.94,0,1,47.7,240,24.27,5,3600,"Corn",868.11
-89.70705,43.3515,17.28,0,1,47.7,240,24.9,5,3600,"Corn",868.44
-89.70705,43.35151,17.65,0,1,48.72,240,23.38,5,3600,"Corn",868.44
-89.70705,43.35152,19.39,0,1,50.292,240,24.33,5,3600,"Corn",868.77
-89.70705,43.35153,20.12,0,1,49.716,240,25.41,5,3600,"Corn",868.77
-89.70705,43.35154,21.84,0,1,50.76,240,25.92,5,3600,"Corn",869.42
-89.70705,43.35155,24.54,0,1,47.592,240,23.82,5,3600,"Corn",869.42
-89.70705,43.35156,23.71,0,1,51.336,240,23.19,5,3600,"Corn",869.75
-89.70705,43.35158,21.23,0,1,50.268,240,24.97,5,3600,"Corn",869.75
-89.70705,43.35159,22.57,0,1,48.192,240,25.54,5,3600,"Corn",870.08
-89.70705,43.3516,21.13,0,1,54.336,240,24.33,5,3600,"Corn",870.41
-89.70705,43.35161,22.73,0,1,50.172,240,23.63,5,3600,"Corn",870.41
-89.70705,43.35162,18.9,0,1,49.2,240,24.9,5,3600,"Corn",870.41
-89.70705,43.35163,15.25,0,1,52.044,240,25.54,5,3600,"Corn",871.06
-89.70705,43.35164,9.11,0,1,52.044,30,25.67,5,3600,"Corn",871.06
-89.70705,43.35166,5.23,0,1,51.384,30,22.68,5,3600,"Corn",871.06
-89.70703,43.3511,3.88,0,1,32.748,150,26.46,6,3600,"Corn",861.88
-89.70702,43.3511,9.85,0,1,36.36,240,26.43,6,3600,"Corn",861.88
-89.70701,43.3511,10.82,0,1,37.944,240,26.84,6,3600,"Corn",861.88
-89.707,43.3511,13.99,0,1,39.564,240,27.22,6,3600,"Corn",861.88
-89.70698,43.3511,14.57,0,1,38.496,240,27.54,6,3600,"Corn",861.88
-89.70697,43.3511,15.48,0,1,39.624,240,27.66,6,3600,"Corn",861.55
-89.70696,43.3511,18.3,0,1,36.336,240,25.82,6,3600,"Corn",861.55
-89.70695,43.3511,19.08,0,1,37.404,240,21.47,6,3600,"Corn",861.55
-89.70694,43.3511,19.07,0,1,39.012,240,21.47,6,3600,"Corn",861.55
-89.70692,43.3511,21.6,0,1,36.324,240,23.44,6,3600,"Corn",861.22
-89.70691,43.3511,21.33,0,1,38.46,240,24.9,6,3600,"Corn",861.22
-89.7069,43.3511,16.54,0,1,41.172,240,24.4,6,3600,"Corn",861.22
-89.70689,43.3511,19.74,0,1,41.676,240,22.17,6,3600,"Corn",861.22
-89.70687,43.3511,20.98,0,1,41.196,240,24.27,6,3600,"Corn",860.56
-89.70686,43.3511,22.54,0,1,40.08,240,23.51,6,3600,"Corn",860.56
-89.70685,43.3511,22.47,0,1,41.148,240,23.89,6,3600,"Corn",860.56
-89.70684,43.3511,20.77,0,1,40.104,240,24.9,6,3600,"Corn",860.56
-89.70682,43.3511,21.23,0,1,41.136,240,25.41,6,3600,"Corn",860.24
-89.70681,43.3511,21.59,0,1,41.136,240,22.68,6,3600,"Corn",860.24
-89.7068,43.3511,17.68,0,1,28.356,240,22.43,6,3600,"Corn",860.24
-89.7068,43.3511,19.31,0,1,8.616,240,23.95,6,3600,"Corn",860.24
-89.70696,43.3511,0.97,0,1,30.828,60,25.35,7,3600,"Corn",861.22
-89.70696,43.3511,3.22,0,1,30.756,210,25.48,7,3600,"Corn",861.22
-89.70696,43.35111,6.402,0,1,30.912,240,25.54,7,3600,"Corn",861.22
-89.70696,43.35112,8.29,0,1,33.84,240,25.67,7,3600,"Corn",861.22
-89.70696,43.35112,7.45,0,1,30.156,240,25.76,7,3600,"Corn",861.22
-89.70696,43.35113,9.83,0,1,20.472,240,25.73,7,3600,"Corn",861.22
-89.70696,43.35113,8.69,0,1,1.692,180,25.92,7,3600,"Corn",861.22
-89.70696,43.35113,0.839,0,1,35.988,30,25.92,9,3600,"Corn",861.22
-89.70696,43.35113,3.113,0,1,36.396,240,25.98,9,3600,"Corn",861.22
-89.70696,43.35114,6.47,0,1,36.192,240,26.05,9,3600,"Corn",861.22
-89.70696,43.35115,13.8,0,1,35.796,240,26.17,9,3600,"Corn",861.55
-89.70696,43.35116,13.91,0,1,34.392,240,26.3,9,3600,"Corn",861.55
-89.70696,43.35117,13.84,0,1,33.132,240,26.43,9,3600,"Corn",861.55
-89.70696,43.35117,15.22,0,1,33.732,240,25.29,9,3600,"Corn",861.55
-89.70696,43.35118,14.95,0,1,33.672,240,23.76,9,3600,"Corn",861.55
-89.70696,43.35119,12.28,0,1,32.748,240,25.16,9,3600,"Corn",861.88
-89.70696,43.35119,9.05,0,1,13.932,240,25.6,9,3600,"Corn",861.88
-89.70697,43.3512,0.92,0,1,36.516,240,27.32,11,3600,"Corn",861.88
-89.70697,43.3512,4.99,0,1,37.056,240,27.45,11,3600,"Corn",861.88
-89.70697,43.35121,7.81,0,1,37.992,240,27.51,11,3600,"Corn",862.2
-89.70697,43.35122,8.34,0,1,37.416,240,27.64,11,3600,"Corn",862.2
-89.70697,43.35123,7.77,0,1,38.52,240,27.76,11,3600,"Corn",862.2
-89.70697,43.35124,8.841,0,1,36.96,240,27.83,11,3600,"Corn",862.2
-89.70697,43.35125,11.77,0,1,36.396,240,27.95,11,3600,"Corn",862.2
-89.70697,43.35126,12.63,0,1,36.432,240,24.59,11,3600,"Corn",862.86
-89.70697,43.35126,12.06,0,1,41.688,240,25.16,11,3600,"Corn",862.86
-89.70697,43.35128,13.86,0,1,48.66,240,25.79,11,3600,"Corn",862.86
-89.70697,43.35129,14.06,0,1,52.92,240,26.3,11,3600,"Corn",863.19
-89.70697,43.3513,13.65,0,1,53.424,240,26.56,11,3600,"Corn",863.19
-89.70697,43.35131,13.68,0,1,52.356,240,25.03,11,3600,"Corn",863.52
-89.70697,43.35132,13.28,0,1,51.312,240,24.9,11,3600,"Corn",863.52
-89.70697,43.35134,15.19,0,1,50.796,240,25.41,11,3600,"Corn",863.52
-89.70697,43.35135,14.96,0,1,53.964,240,25.86,11,3600,"Corn",863.85
-89.70697,43.35136,14.7,0,1,50.784,240,25.86,11,3600,"Corn",863.85
-89.70697,43.35137,15.04,0,1,51.828,240,24.27,11,3600,"Corn",864.5
-89.70698,43.35138,16.01,0,1,51.3,240,25.73,11,3600,"Corn",864.5
-89.70698,43.35139,12.8,0,1,53.424,240,26.43,11,3600,"Corn",864.83
-89.70698,43.35141,10.99,0,1,51.864,240,26.81,11,3600,"Corn",864.83
-89.70698,43.35142,9.43,0,1,51.852,240,25.29,11,3600,"Corn",865.16
-89.70698,43.35143,9.67,0,1,51.312,240,25.22,11,3600,"Corn",865.16
-89.70698,43.35144,9.85,0,1,50.76,240,26.56,11,3600,"Corn",865.49
-89.70698,43.35145,9.87,0,1,51.852,240,26.75,11,3600,"Corn",866.14
-89.70698,43.35147,6.86,0,1,52.92,240,26.68,11,3600,"Corn",866.47
-89.70698,43.35148,7.49,0,1,54.516,240,24.2,11,3600,"Corn",866.47
-89.70698,43.35149,6.91,0,1,50.76,240,25.09,11,3600,"Corn",866.8
-89.70698,43.3515,6.8,0,1,55.032,240,25.92,11,3600,"Corn",866.8
-89.70698,43.35151,7.8,0,1,51.852,240,26.37,11,3600,"Corn",867.13
-89.70698,43.35153,7.83,0,1,52.92,240,26.56,11,3600,"Corn",867.13
-89.70698,43.35154,8.66,0,1,54.132,240,26.68,11,3600,"Corn",867.78
-89.70698,43.35155,9.27,0,1,51.384,240,26.87,11,3600,"Corn",868.11
-89.70698,43.35156,10.82,0,1,52.404,240,24.65,11,3600,"Corn",868.11
-89.70698,43.35157,10.45,0,1,55.092,240,24.59,11,3600,"Corn",868.44
-89.70698,43.35159,10.93,0,1,52.524,240,25.67,11,3600,"Corn",868.77
-89.70698,43.3516,12.44,0,1,52.932,240,26.49,11,3600,"Corn",868.77
-89.70698,43.35161,14.26,0,1,51.852,240,26.87,11,3600,"Corn",869.42
-89.70698,43.35162,13.5,0,1,53.964,240,26.17,11,3600,"Corn",869.42
-89.70698,43.35164,14.36,0,1,56.724,240,23.63,11,3600,"Corn",869.75
-89.70698,43.35165,15.3,0,1,54.624,240,25.54,11,3600,"Corn",869.75
-89.70698,43.35166,15.8,0,1,52.956,240,26.62,11,3600,"Corn",869.75
-89.70698,43.35167,16.92,0,1,54.492,240,27,11,3600,"Corn",870.08
-89.70698,43.35168,17.24,0,1,52.356,240,26.11,11,3600,"Corn",870.08
-89.70698,43.3517,20.03,0,1,55.032,240,24.46,11,3600,"Corn",870.41
-89.70698,43.35171,21.93,0,1,56.652,240,25.41,11,3600,"Corn",870.41
-89.70698,43.35172,19.25,0,1,57.192,240,26.01,11,3600,"Corn",870.41
-89.70698,43.35174,20.29,0,1,56.64,240,24.9,11,3600,"Corn",870.41
-89.70698,43.35175,20.33,0,1,56.628,240,24.27,11,3600,"Corn",870.41
-89.70698,43.35176,22.64,0,1,56.64,240,25.76,11,3600,"Corn",870.41
-89.70698,43.35178,23.89,0,1,58.26,240,26.46,11,3600,"Corn",871.06
-89.70698,43.35179,23.66,0,1,57.696,240,24.46,11,3600,"Corn",871.06
-89.70698,43.3518,25.89,0,1,56.1,240,23.89,11,3600,"Corn",871.06
-89.70698,43.35181,29.42,0,1,56.652,240,25.63,11,3600,"Corn",871.06
-89.70698,43.35183,29.55,0,1,55.032,240,25.35,11,3600,"Corn",871.06
-89.70698,43.35184,28.79,0,1,56.136,240,24.2,11,3600,"Corn",871.39
-89.70698,43.35185,30.57,0,1,55.692,240,25.22,11,3600,"Corn",871.39
-89.70698,43.35186,29.74,0,1,55.596,240,25.69,11,3600,"Corn",871.39
-89.70698,43.35188,29.29,0,1,56.22,240,25.82,11,3600,"Corn",871.39
-89.70698,43.35189,30.72,0,1,55.032,240,24.2,11,3600,"Corn",871.39
-89.70698,43.3519,27.91,0,1,54.084,240,23.76,11,3600,"Corn",871.72
-89.70698,43.35192,29.71,0,1,56.112,240,24.23,11,3600,"Corn",871.72
-89.70698,43.35193,27.69,0,1,55.152,240,25.76,11,3600,"Corn",871.72
-89.70698,43.35194,27.78,0,1,56.1,240,24.46,11,3600,"Corn",871.72
-89.70698,43.35195,28.18,0,1,55.152,240,24.61,11,3600,"Corn",871.72
-89.70698,43.35197,29.15,0,1,54.66,240,26.07,11,3600,"Corn",872.05
-89.70698,43.35198,27.19,0,1,56.22,240,26.46,11,3600,"Corn",872.05
-89.70699,43.35199,26.38,0,1,55.068,240,24.65,11,3600,"Corn",872.05
-89.70699,43.352,27.55,0,1,55.116,240,23.95,11,3600,"Corn",872.7
-89.70699,43.35202,26.43,0,1,55.812,240,25.67,11,3600,"Corn",872.7
-89.70699,43.35203,25.05,0,1,55.728,240,25.98,11,3600,"Corn",872.7
-89.70699,43.35204,26.56,0,1,56.4,240,25.16,11,3600,"Corn",872.7
-89.70699,43.35205,25.93,0,1,56.688,240,24.46,11,3600,"Corn",872.7
-89.70699,43.35207,27.23,0,1,56.256,240,24.78,11,3600,"Corn",872.7
-89.70699,43.35208,25.09,0,1,57.732,240,26.01,11,3600,"Corn",872.7
-89.707,43.35209,27.22,0,1,55.344,240,25.92,11,3600,"Corn",872.7
-89.707,43.35211,27.42,0,1,56.16,240,23.38,11,3600,"Corn",873.03
-89.707,43.35212,28.2,0,1,54.708,240,23.57,11,3600,"Corn",873.03
-89.707,43.35213,28.77,0,1,54.048,240,25.63,11,3600,"Corn",873.03
-89.707,43.35214,29.27,0,1,55.344,240,25.95,11,3600,"Corn",873.03
-89.707,43.35216,29.8,0,1,55.344,240,23.38,11,3600,"Corn",873.03
-89.70701,43.35217,28.45,0,1,56.4,240,23.7,11,3600,"Corn",873.36
-89.70701,43.35218,28.52,0,1,55.932,240,25.38,11,3600,"Corn",873.36
-89.70701,43.35219,28.77,0,1,54.804,240,23.89,11,3600,"Corn",873.36
-89.70701,43.35221,28.9,0,1,54.66,240,24.04,11,3600,"Corn",873.36
-89.70701,43.35222,28.94,0,1,55.62,240,25.5,11,3600,"Corn",873.36
-89.70701,43.35223,29.12,0,1,53.94,240,25.67,11,3600,"Corn",873.36
-89.70701,43.35224,24.07,0,1,55.116,240,23.32,11,3600,"Corn",873.36
-89.70702,43.35226,24.18,0,1,57.048,240,24.4,11,3600,"Corn",873.36
-89.70702,43.35227,22.8,0,1,53.448,240,25.5,11,3600,"Corn",873.36
-89.70702,43.35228,24.62,0,1,55.956,240,25.29,11,3600,"Corn",873.36
-89.70702,43.35229,24.87,0,1,54.516,240,23.41,11,3600,"Corn",873.36
-89.70702,43.35231,26.18,0,1,53.868,240,25.18,11,3600,"Corn",873.69
-89.70702,43.35232,27.01,0,1,55.62,240,26.2,11,3600,"Corn",873.36
-89.70702,43.35233,26.47,0,1,55.152,240,26.14,11,3600,"Corn",873.69
-89.70703,43.35234,25.5,0,1,51.96,240,23.12,11,3600,"Corn",873.69
-89.70703,43.35236,29.56,0,1,54,240,23.32,11,3600,"Corn",873.69
-89.70703,43.35237,31.35,0,1,54.024,240,25.12,11,3600,"Corn",873.69
-89.70703,43.35238,31.25,0,1,55.764,240,25.63,11,3600,"Corn",873.69
-89.70703,43.35239,25.92,0,1,55.116,240,23.28,11,3600,"Corn",873.69
-89.70703,43.3524,29.55,0,1,54.708,240,23.6,11,3600,"Corn",873.36
-89.70703,43.35242,29.22,0,1,56.748,240,25.5,11,3600,"Corn",873.36
-89.70703,43.35243,24.34,0,1,55.728,240,25.82,11,3600,"Corn",873.36
-89.70704,43.35244,24.68,0,1,56.22,240,23.47,11,3600,"Corn",873.36
-89.70704,43.35246,24.27,0,1,54.048,240,25.09,11,3600,"Corn",873.03
-89.70704,43.35247,23.7,0,1,55.092,240,26.01,11,3600,"Corn",873.36
-89.70704,43.35248,27.24,0,1,57.228,240,25.5,11,3600,"Corn",873.03
-89.70704,43.35249,26.72,0,1,55.044,240,22.01,11,3600,"Corn",873.03
-89.70704,43.35251,22.09,0,1,57.168,240,24.55,11,3600,"Corn",873.36
-89.70704,43.35252,21.41,0,1,58.788,240,25.82,11,3600,"Corn",873.69
-89.70704,43.35253,23.06,0,1,60.96,240,26.14,11,3600,"Corn",873.69
-89.70704,43.35255,21.15,0,1,59.868,240,24.61,11,3600,"Corn",873.36
-89.70704,43.35256,20.16,0,1,58.236,240,24.04,11,3600,"Corn",873.03
-89.70704,43.35257,21.08,0,1,59.316,240,24.99,11,3600,"Corn",873.03
-89.70704,43.35259,23.07,0,1,61.968,240,25.38,11,3600,"Corn",872.7
-89.70704,43.3526,20.52,0,1,61.548,240,24.1,11,3600,"Corn",872.05
-89.70704,43.35262,21.73,0,1,61.968,240,24.17,11,3600,"Corn",871.72
-89.70704,43.35263,22.11,0,1,62.52,240,25.18,11,3600,"Corn",871.72
-89.70704,43.35265,23.04,0,1,61.992,240,25.76,11,3600,"Corn",871.39
-89.70704,43.35266,23.5,0,1,64.644,240,23.6,11,3600,"Corn",871.06
-89.70704,43.35267,22.88,0,1,63.096,240,24.68,11,3600,"Corn",870.41
-89.70704,43.35269,25.56,0,1,60.912,240,24.17,11,3600,"Corn",870.08
-89.70704,43.3527,25.48,0,1,60.372,240,24.55,11,3600,"Corn",869.75
-89.70704,43.35272,23.48,0,1,60.936,240,25.76,11,3600,"Corn",869.42
-89.70704,43.35273,26.2,0,1,56.628,240,25.95,11,3600,"Corn",868.77
-89.70704,43.35274,27.51,0,1,60.516,240,24.8,11,3600,"Corn",868.77
-89.70704,43.35276,29.47,0,1,57.18,240,23.41,11,3600,"Corn",868.44
-89.70704,43.35277,27.62,0,1,53.484,240,24.87,11,3600,"Corn",868.44
-89.70704,43.35278,31.26,0,1,51.624,240,25.63,11,3600,"Corn",868.11
-89.70704,43.35279,28.79,0,1,50.772,240,23.47,11,3600,"Corn",868.11
-89.70704,43.3528,27.38,0,1,51.84,240,23.66,11,3600,"Corn",867.78
-89.70704,43.35281,24.27,0,1,50.796,240,25.06,11,3600,"Corn",867.78
-89.70704,43.35283,23.11,0,1,51.84,240,25.69,11,3600,"Corn",867.78
-89.70704,43.35284,22.91,0,1,55.068,240,24.04,11,3600,"Corn",867.13
-89.70703,43.35285,18.98,0,1,53.556,240,23.66,11,3600,"Corn",867.13
-89.70703,43.35286,17.39,0,1,55.56,240,24.99,11,3600,"Corn",867.13
-89.70703,43.35288,17.4,0,1,52.404,240,25.5,11,3600,"Corn",867.13
-89.70703,43.35289,14.05,0,1,56.136,240,25.82,11,3600,"Corn",866.8
-89.70703,43.3529,11.6,0,1,52.896,240,26.2,11,3600,"Corn",866.8
-89.70704,43.35291,12.04,0,1,51.864,240,25.88,11,3600,"Corn",866.8
-89.70704,43.35292,15.3,0,1,51.288,240,24.04,11,3600,"Corn",866.8
-89.70704,43.35294,18.17,0,1,55.092,240,24.55,11,3600,"Corn",866.47
-89.70704,43.35295,20.9,0,1,53.964,240,25.25,11,3600,"Corn",866.14
-89.70704,43.35296,22.11,0,1,52.932,240,25.82,11,3600,"Corn",866.14
-89.70704,43.35297,24.44,0,1,54.276,240,24.42,11,3600,"Corn",866.14
-89.70704,43.35299,25.77,0,1,51.288,240,23.41,11,3600,"Corn",865.49
-89.70704,43.353,23.36,0,1,55.092,240,25.18,11,3600,"Corn",865.16
-89.70704,43.35301,22.33,0,1,51.156,240,25.82,11,3600,"Corn",864.83
-89.70704,43.35302,22.48,0,1,52.356,240,25.18,11,3600,"Corn",864.83
-89.70704,43.35303,21.69,0,1,52.092,240,23.28,11,3600,"Corn",864.83
-89.70704,43.35304,21.19,0,1,51.828,240,25.12,11,3600,"Corn",864.5
-89.70705,43.35306,20.37,0,1,49.92,240,25.76,11,3600,"Corn",864.5
-89.70705,43.35307,19.55,0,1,51.36,240,26.07,11,3600,"Corn",864.5
-89.70705,43.35308,21.92,0,1,49.872,240,23.72,11,3600,"Corn",864.5
-89.70705,43.35309,25.12,0,1,51.42,240,24.42,11,3600,"Corn",864.5
-89.70705,43.3531,25.83,0,1,47.844,240,25.38,11,3600,"Corn",863.85
-89.70705,43.35311,26.29,0,1,50.172,240,25.69,11,3600,"Corn",864.5
-89.70705,43.35312,28.85,0,1,46.476,240,24.49,11,3600,"Corn",864.5
-89.70706,43.35313,25.77,0,1,45.492,240,23.98,11,3600,"Corn",864.5
-89.70706,43.35314,23.83,0,1,43.884,240,25.31,11,3600,"Corn",864.5
-89.70706,43.35315,24.12,0,1,46.02,240,25.88,11,3600,"Corn",864.5
-89.70706,43.35316,25.06,0,1,42.792,240,25.12,11,3600,"Corn",864.5
-89.70706,43.35317,26.55,0,1,43.008,240,24.1,11,3600,"Corn",864.83
-89.70706,43.35318,22.51,0,1,47.736,240,24.74,11,3600,"Corn",864.83
-89.70706,43.3532,20.82,0,1,49.728,240,25.5,11,3600,"Corn",864.83
-89.70706,43.35321,22.16,0,1,52.572,240,25.12,11,3600,"Corn",864.83
-89.70707,43.35322,23.39,0,1,53.484,240,23.85,11,3600,"Corn",865.16
-89.70707,43.35323,24.54,0,1,53.112,240,24.49,11,3600,"Corn",865.49
-89.70707,43.35324,24.53,0,1,52.092,240,25.95,11,3600,"Corn",865.49
-89.70707,43.35326,25.98,0,1,52.092,240,26.26,11,3600,"Corn",866.14
-89.70707,43.35327,24.84,0,1,53.52,240,24.36,11,3600,"Corn",866.14
-89.70707,43.35328,21.96,0,1,50.976,240,23.34,11,3600,"Corn",866.47
-89.70707,43.35329,18.85,0,1,50.4,240,24.74,11,3600,"Corn",866.8
-89.70707,43.3533,16.43,0,1,50.796,240,25.82,11,3600,"Corn",866.8
-89.70708,43.35331,19.73,0,1,52.524,240,25.82,11,3600,"Corn",867.13
-89.70708,43.35333,20.29,0,1,50.856,240,23.6,11,3600,"Corn",867.78
-89.70708,43.35334,20.5,0,1,54.276,240,22.52,11,3600,"Corn",868.11
-89.70708,43.35335,19.99,0,1,55.188,240,23.98,11,3600,"Corn",868.11
-89.70708,43.35336,21.12,0,1,54.936,240,23.02,11,3600,"Corn",868.44
-89.70708,43.35338,20.47,0,1,57.708,240,22.45,11,3600,"Corn",868.44
-89.70708,43.35339,23.85,0,1,57.852,240,24.93,11,3600,"Corn",868.77
-89.70708,43.3534,21.72,0,1,58.764,240,23.47,11,3600,"Corn",868.77
-89.70709,43.35342,22.42,0,1,62.832,240,23.21,11,3600,"Corn",868.77
-89.70709,43.35343,24.99,0,1,62.508,240,24.8,11,3600,"Corn",868.77
-89.70709,43.35345,27.01,0,1,65.316,240,22.9,11,3600,"Corn",868.44
-89.70709,43.35346,28.32,0,1,64.644,240,23.02,11,3600,"Corn",868.44
-89.70709,43.35347,26.8,0,1,55.992,240,24.55,11,3600,"Corn",868.11
-89.70709,43.35349,30.25,0,1,58.272,240,23.53,11,3600,"Corn",868.11
-89.70709,43.3535,28.47,0,1,57.696,240,22.64,11,3600,"Corn",867.78
-89.70709,43.35351,29.69,0,1,58.248,240,22.39,11,3600,"Corn",867.78
-89.70709,43.35353,28.7,0,1,56.748,240,23.02,11,3600,"Corn",867.13
-89.70709,43.35354,27.27,0,1,55.092,240,25.31,11,3600,"Corn",867.13
-89.70709,43.35355,27.27,0,1,57.168,240,25.31,11,3600,"Corn",867.13
-89.70709,43.35357,29.25,0,1,54.528,240,25.5,11,3600,"Corn",866.8
-89.70709,43.35358,23.99,0,1,55.044,240,24.99,11,3600,"Corn",866.8
-89.70709,43.35359,28.04,0,1,57.204,240,23.6,11,3600,"Corn",866.8
-89.70709,43.3536,28.79,0,1,55.56,240,24.87,11,3600,"Corn",867.13
-89.70709,43.35362,32.15,0,1,53.424,240,26.46,11,3600,"Corn",867.13
-89.70709,43.35363,34.87,0,1,55.032,240,25.5,11,3600,"Corn",867.13
-89.70709,43.35364,29.84,0,1,54.492,240,24.8,11,3600,"Corn",867.13
-89.70709,43.35365,27.25,0,1,53.976,240,25.38,11,3600,"Corn",867.13
-89.70709,43.35366,29.09,0,1,50.796,240,26.14,11,3600,"Corn",867.13
-89.70709,43.35367,28.93,0,1,43.812,240,24.17,11,3600,"Corn",867.13
-89.70709,43.35368,26.78,0,1,30.528,240,23.66,11,3600,"Corn",867.13
-89.70709,43.35369,25.05,0,1,21.372,240,25.38,11,3600,"Corn",867.13
-89.70709,43.35369,23.07,0,1,20.412,240,25.12,11,3600,"Corn",867.13
-89.70715,43.35373,0.56,0,1,29.628,180,27.6,12,3600,"Corn",866.47
-89.70714,43.35374,4.01,0,1,30.408,240,27.73,12,3600,"Corn",866.47
-89.70713,43.35374,12.44,0,1,34.296,240,27.85,12,3600,"Corn",866.47
-89.70712,43.35374,14.28,0,1,33.312,240,28.11,12,3600,"Corn",866.47
-89.70711,43.35374,13.18,0,1,35.892,240,28.17,12,3600,"Corn",866.8
-89.7071,43.35374,14.4,0,1,39.18,240,27.92,12,3600,"Corn",866.8
-89.70709,43.35374,14.52,0,1,35.412,240,24.93,12,3600,"Corn",866.8
-89.70708,43.35375,15.13,0,1,37.176,240,24.42,12,3600,"Corn",867.13
-89.70707,43.35375,14.2,0,1,35.4,240,25.88,12,3600,"Corn",867.13
-89.70705,43.35375,21.78,0,1,43.668,240,26.2,12,3600,"Corn",867.78
-89.70704,43.35375,22.24,0,1,54.708,240,24.49,12,3600,"Corn",868.11
-89.70702,43.35375,18.91,0,1,55.236,240,22.39,12,3600,"Corn",868.11
-89.707,43.35375,16.55,0,1,52.74,240,24.17,12,3600,"Corn",868.44
-89.70699,43.35375,18.25,0,1,53.016,240,25.18,12,3600,"Corn",868.77
-89.70697,43.35375,14.38,0,1,52.488,240,25.44,12,3600,"Corn",869.42
-89.70695,43.35375,11,0,1,54.66,240,23.85,12,3600,"Corn",869.42
-89.70694,43.35375,16.62,0,1,54.756,240,23.66,12,3600,"Corn",869.75
-89.70692,43.35376,21.88,0,1,57.996,240,24.61,12,3600,"Corn",870.08
-89.7069,43.35376,24.42,0,1,53.484,240,24.93,12,3600,"Corn",870.41
-89.70689,43.35376,24.91,0,1,22.068,240,22.71,12,3600,"Corn",870.41
-89.70689,43.35376,3.04,0,1,26.844,240,25.63,13,3600,"Corn",870.41
-89.70688,43.35376,6.11,0,1,28.896,240,25.82,13,3600,"Corn",870.41
-89.70687,43.35376,12.06,0,1,29.424,240,26.07,13,3600,"Corn",871.06
-89.70685,43.35376,17.55,0,1,50.796,240,26.58,13,3600,"Corn",871.06
-89.70683,43.35376,17.36,0,1,61.092,240,26.77,13,3600,"Corn",871.06
-89.70682,43.35376,18.67,0,1,58.788,240,25.06,13,3600,"Corn",871.39
-89.7068,43.35376,25.3,0,1,59.448,240,22.71,13,3600,"Corn",871.39
-89.70678,43.35376,22.9,0,1,59.364,240,24.49,13,3600,"Corn",871.72
-89.70676,43.35376,22.53,0,1,57.708,240,25.31,13,3600,"Corn",872.05
-89.70674,43.35376,27.35,0,1,58.248,240,23.41,13,3600,"Corn",872.05
-89.70672,43.35376,30.85,0,1,58.788,240,21.94,13,3600,"Corn",872.7
-89.7067,43.35376,32.04,0,1,59.832,240,23.28,13,3600,"Corn",872.7
-89.70669,43.35376,32.76,0,1,42.744,240,22.71,13,3600,"Corn",872.7
-89.70669,43.35376,25.89,0,1,15.576,240,22.64,13,3600,"Corn",873.03
-89.70714,43.35378,3.62,0,1,60.924,150,25.92,14,3600,"Corn",866.47
-89.70713,43.35378,9.13,0,1,45.276,240,26.14,14,3600,"Corn",866.47
-89.70712,43.35379,13.9,0,1,44.268,240,26.14,14,3600,"Corn",866.8
